text,is_hatespeech
"<user> Jatuh 2-3 pun takkan bersuara. Dari tentera, cikgu runtuh akhlak, doktor bunuh diri, budak mati buli. <user> suruh kerja sampai kerepot. Gaji&amp; elaun menteri je yg penting. Kerajaan baru patut bubar pencen menteri, KP &amp; Ketua JUSC keatas. Mrk ikut menteri dari akal dan logik.",False
Yall are so weird🤣 wdym they cant celebrate their anniversary bcs their friend got cheated on???? LIKE WHATS THAT GOT TO DO WITH THEM???,False
"<user> Pasti mindos bingung buat nyingkat PSIM yang harus 3 huruf. Mau PSM, ada Makasar. Mau PSI, ada Partai",False
"Kemaren Heboh Tentang Miftah, Sekarang AWK yg bikin Heboh *Arya Weda Karna* anggota DPD bali jangan Arogan gitu Bung Percuma Pendidikan tinggi kalo gak punya Adab bahasanya Memalukan‼️ <link>",True
"Trump takes over DC police in extraordinary move, deploys National Guard in capital. <link>",False
Gad bagusnya emang.. 😮‍💨 Tambahan : - agen judol - korup,True
<user> <user> Kkk terlalu jujur. ~apa karena geng solo gagal BEGAL partai wong pacitan,False
<user> Hampir semua oknum pemerintah Korupsi 🤔,True
"<user> Kalo masang pemaine ngawur kayak pas musuh PSIM wingi, yo bakal ambyar cuk...",True
<user> kira-kira siapa yang bakalan diuntungkan dari aksi demo 28 agustus di jakarta yang berbuntut chaos? Siapa pihak yang menunggangi demo tersebut?,False
<user> <user> <user> Gamma Semarang Afif Maulana Padang Sumbar... . Fitnah lebih kejam dari pembunuhan... Budir... . JANCUKKKKKK,True
<user> Kok jahat penganiayaan namanya,False
“Yang kami kibarkan bukan provokasi. Tapi rasa muak.” Kalau kalian takut pada simbol fiksi… mungkin karena realita sudah terlalu banyak bohongnya. benderaonepiece hutri80 kamimasihcintaindonesia kritikbukanpenjahat kebebasanberpendapat onepieceindonesia narasi bukanprovokasi perlawanansimbolik merdekatapitidakbebas fypage fypシ゚viral fyp fypシ refleksikemerdekaan,False
Korban penganiayaan dijadikan tangkap polisi? Namanya juga loe lagi di negeri tercinta Indonesia. Viralkan la biar ada keadilan jika duit dan deking kagak cukup banyak dan cukup kuat....,False
Demo di brimob jakarta .tegakkan keadilan demohariini ojol ojolviral solidaritas brimob,False
Angel golek gawean jogedan ae mabok oplosan dan narkoboy biar NKRI maju sejahtera..,True
"<user> Emang Betul, LAYAK konsumsi Tapi gak seBEGO itu juga kali bikin statatement 😭😭😭 Bapak itu Menteri lho, bukan Mantri.!!! Secara tdk langsung, Anda MELEGALKAN Oplosan Sama halnya Oplosan BBM Pertamina BERARTI KALIAN PENIPU JUGA !!!",True
<user> Ngajak tawuran dgn rakyat... Musuh besar koruptor dan penghianat...,True
<user> <user> <user> <user> <user> <user> berapa persentase pejabat Indonesia yang membantah tuduhan pungli/korupsi walaupun kelak terbukti melakukan? Berapa banyak kasus pejabat Indonesia yang mengakui melakukan tindak pungli/korupsi?,False
<user> dana desa yg 1 Milyar pertahub dikemanain woii?? emang pemerintah desa buta klo ada rakyatnya yang sakit?? kemana para penyuluh stuntingnya yg katanya mau menciptakan generasi emas? gilirannn korupp birokrat2 ini juaranya,True
"At this rate, Trump will put an end to more wars than any other previous president in our history. Damn Trump is good. He never quits. He doesnt let up until the actors in these wars give in! This is why the Democrats and liberals hate him so much. <link>",False
"Saran Pak <user> Krn Alm tulang punggung kel, dipastikan anak anak nya sekolah dg baik. Sanksi tegas tetap berlaku buat anggota yg melanggar SOP. Nabrak orang di jalan kena pidana apalagi sengaja dilindas. <user> <user> <user>",False
<user> <user> lebih percaya empire of sunda masih exist dari pada informasi yg KONyol &amp; TOLol dari kepolisian mengenai diplomat ini bunuh diri,True
<user> <user> Puguh biasanya Betawi Ciledug atau Tangsel nih,False
<user> . amanat UU tuh.. yg bener tuh 20% 🐸🔨🔨🔨 melanggar konstitusi gk sih kl kek gini. gegara si mulyono si bajitol itu juga sih.. duit pendidikan di geaer ke dana desa saat tahun pemilu 🖕🖕🖕 hadeeuuh.. adili tuh si mulyono ma si sri.. kl perlu gantung di monas,True
"Pengangguran semakin banyak, PHK merajalela, curanmor, begal, dll",False
"Betul pak, bisa dikonsumsi Uang hasil maling, ngerampok, begal &amp; korupsi jg bisa buat transaksi pembayaran pak",True
"<user> sok banget jepang lu dek dek, paling jadi psht jepang",True
<user> Siram pake air panas aja bu wajahnya si begal...,True
Mata duitan + bucin tolol adalah 2 tipe yg mudah banget jadi korban penipuan. Yg 1 korban logika yg ga jalan dan 1 lagi korban perasaan yg ga berhenti sadar sebelum bener2 disakiti sama fakta,True
"Di negara ini kalo lu gak punya power tapi ingin berkata jujur dalam pemerintahan siap2 ajah lu mati tragis, dan pembunuhannya di sembunyikan dianggap bunuh diri, emang bener2 negara ini jadi NEGARA MAFIA yang orang2 dalam pemerintahannya gak boleh jujur sejak 11 tahun terakhir",True
"Gak heran demo segala macem tp seruu polll, awal² tkut si hawanya kayak kerusuhan padahal mah engga 😭",False
Saut Situmorang: Noel Permainkan K3 yang Menyangkut Keselamatan Buruh <user> sautsitumorang sertifikatk3 immanuelebenezer Korupsi pemerasan kemnaker Wamenaker <link> <link>,False
/; otak saya macet gomen jadi lambat selambatnya ya balas plotnya. 💔💔,False
"<user> Efisiensi, Omong kosong. Perampasan aset koruptor, Omong kosong. Reformasi Polri, Omong kosong. Kenapa sifat Wowo sudah mulai sama dg Wiwi, jadi pembual.",True
<user> tapi sekarang abang riwoo lebih oren. BUSET INI MAH PEMERASAN ANAK KECIL,True
"Efeknya langsung terasa. Oplosan diberantas beras murah kembali tersedia. Rakyat dilindungi, harga kembali waras. Negara hadir, bukan diam. (Selasa Bank Jabar)",True
"<user> Its so very sad when a news outlet knows a story is bullshit, but they print it anyway.",True
"Dansatsiber Mabes TNI Datangi Polda Metro Jaya, Konsultasi Dugaan Tindak Pidana Ferry Irwandi <link>",False
"Rismon : Kalo Saya Di Tanya Kepolisian Ini mau di Reformasi Atau di Bubarkan, Saya Jawab Di Bubarkan ! divhumaspolri reformasipolri prabowo foryoupage masukberandafyp",False
"<user> Storyne suporter tamu dilarang hadir, malah si Andre teko neng bandung nonton semen, pie kui menurutmu pung?",False
"<user> <user> <user> ze valente: la kok ono wong” kae, ketokke aku bedo klub",False
<user> wong pekok gur an sek mbelo wong koyo ngono,True
"<user> Mana bisa rakyat sekitar melaporkan ? Say yakin seluruh rakyat Indonesia malah setuju kalau bisa membobol dan merugikan bandar judi, Bisa aja LADUSING LADUSING ITU ?",True
"<user> iya iya, bisa nabung dari hasil penderitaan orang lain. anak orang keracunan woy",False
"kebiadapan oknum yang di biayai oleh tuannya ,,,, brimob ojol demo dpr brimobpembunuh",True
Biadab! amanya polisi politik demo indonesia,True
"The real antec asing, seharusnya Prabowo lebih waspada dengan UNY. Bukan dengan LSM 🤣",True
<user> lebanon kasar banget kayak brimob,False
"Kalo mikir soal program yang dikorupsi, mending liat fakta lapangan selama ini. e-KTP, internet BTS, dana desa, bahkan bantuan Covid juga dikorupsi. Noh program capres lain juga pasti gampang dikorupsinya. Udah bener MBG ada barang nyata, jadi misal dikorupsi cepet ketahuan,",False
<user> I forgot to change my psn pic 😭,False
"<user> raiso, ng kene ws d cegat klitih",False
"<user> Eh bangsat, keluar lo, sini langsung ngomong di sini, nongol lo, jangan sok iye iye ngomong di base, kenapa ga ngomong langsung di twt lo? Takut diserang apa gimana? lo jangan munculin hal hal yg bikin keributan dah, agak laen lukh",True
Rasa rasnya ini mereka kyk org org psht jepang yg bikin rusak,True
Masalahnya punya merah itu oplosan💩💩💩💩,False
"<user> ada yg mau mulai usah kecil2an,eh berhadapan dgn pungli oknum dan ormas ada kan ya ????? serba salah jd rakyat🤦",True
"emang keren sih Najwa x IM3 ini yang bisa ngejawab semua keresahan masyarakat selama ini, NomorModusNoMore buat penipuan digital",False
"Bayangkan semua pers istana serempak menanyakan MBG, penangkapan aktivis yang masih berlangsung, dan seluruh masalah lain. Ketika kartu pers dicabut, media fokus ke masalah yang terjadi, tidak ada lagi yang dipaksa mengikuti narasi pemerintah. Civil disobedience.",False
"jarak antar pemain terlalu jauh anj, amorim tolol gpunya otak, maen long ball mah ikut bri super league aja taek",True
"<user> dana desa ini tolong jg dipelototin pak, sptnya lebih banyak jd bancaan pengurus desanya dibanding dibuat sesuatu utk desanya. Stop saja bila perlu",False
<user>,False
"<user> Aku kurang suka dengan orang orang yg suka Belindung Dibalik Agama, Temen ku orang Jateng katanya Masih Banyak Pengangguran. Marak nya Pencurian, Begal, Jambret , dan PSK itu engga salah lagi karena banyak nya pengangguran..giliran dikasih Napas, Kau Malah Enggan Menerima nya",True
"Airlangga Mundur Ketum Golkar, DPD Lampung: Tunggu DPP, Kader Solid <link>",False
"Polri bertugas menertibkan, tetapi sering terjadi ketika Polri sedang melakukan penertiban malah disalahkan Masyarakat !? Komplitnya di channel Youtube kami STIK PODCAST REFORMASI POLRI stikpodcast reformasipolri transformasireformasipolri lemdiklatpolri perguruantinggiilmukepolisian sekolahtinggiilmukepolisian kepolisian polisi polri STIK PODCAST ROBERTUS ROBET YOPIK GANI",False
"<user> yaelah banten banten, pungli dulu urus noh",False
"<user> <user> <user> <user> Haha, analisa saya bukan bilang Tom Lembong jadi jongos, tapi potensi duetnya dengan Anies bisa gebrak! Cocok sebagai tim kuat, bukan tenggelam. Tunggu gebrakan mereka! 😎",True
Nyawa harus dibayar nyawa.. aku gak mau habis ini ada berita kasus dicabot karena pihak korban MEMAAFKAN oknum tsb.,True
"<user> Cuma omon omon, reformasi kepolisian cuma gembar gembor doang.",True
<user> Begal pada tumbang abus pocarun jadi aman,False
<user> pemerasan jink taknak!!,True
"Krystal profesional tolol, kalau ikut keluar sama jess ya bakalan bunuh diri. Lo kira SM ini sama kyk agensi2 di konoha gt ye",True
<user> Jht kya begal?,False
Oh ngono caramu? Minimal suporter mu mbok jawil di jak rembukan sek. Wess awuren man,True
Ges liat ges sekarang isunya PKI MBG ges,True
<user> ngawurrr,False
"<user> <user> <user> <user> <user> mikir ga si lo kalo yang di tonjok itu pegulat atau begimana malah korban yang tambah dirugiin, udah kena pelecehan seksual ditambah kena penganiayaan lagi. Kalo dirasa ga memungkinkan buat nonjok ya mending laporin",True
"Jog, info rental mobil daerah jakal njih, matursuwun",False
<user> Polisi mulut pepek itu yang di CCTV siapa anj,True
Yg terpidana tak ditahan. Yg judol tak ditangkap. Yg ungkap kebenaran dipidanakan. Yg kecil cari makan susah payah demi keluarga dilindas. Sebangsat itu kah bernegara?,True
"<user> mungkin yg dibilang negatif itu oknum sih, dulu walaupun blm ngestan siapapun tp aku tau huruharanya warga kpop itu sadis bgt bacotan sampahnya😭",True
"<user> <user> Ga usah pakai inisial P, parcok, isilop apapun itu. Tegas aja. Polisi asu !!!! Bangsattttt",True
"<user> Founding father melihat realita ini nangis semua, apalagi para pejuang senior TNI, melihat presiden sekarang dari TNI mantan komandan pasukan khusus tapi nggak berani sama begal konstitusi",False
<user> <user> Ya itu begal berkedok DC.. toh DC pun klo ikut aturan ga bisa main ambil paksa tanpa perintah pengadilan,True
"<user> <user> Pernah ke medan,, nginap pat kawan,, jam 10,00 aja mereka gak berani naek kereta, begal katanya, kecuali mobil yg aman, sandal/ sepatu harus di dalam,, begalnya sadis2,, pagar aja bs hilang",False
"Aku doakan semoga manusia jenis kaki kipas boss, kaki fitnah officemate lain, buat orang hilang kerja, hilang sumber rezeki semata manusia musibat macam kau hidup tak tenang laa wahai manusia kat luar sana tu. Menganiaya orang lain.",False
Miskin rentan miskin ya miskiiiiin aaaaaa ini kriteria GKS musti dirubah deh pembahasaannya supaya ga misleading,False
ganyangka bisa menjadi korban penipuan oke bye,False
<user> Times running so fast to describe the real character.. From Opposant.. To Oplosan 😂 🤭 🤭 😜,False
"<user> first of all, I agree w you too much but stop this history will not look back on them kindly! rhetoric because its so incredibly weak... maybe ur grade school teacher wowed that into u but its like a joke on yourself if u have to say that, its bcs u lost and are helpless",False
"Diskriminasi ke jemaat HKBP dilakukan oleh org islam, perbuatan mrk hanya cukup dikatakan Oknum / Salah tafsir oleh mayoritas muslim / ulama lainnya yg tidak melakukan pembelaan apapun utk membela jemaat HKBP. Hanya <user> dan segelintir org islam, menyedihkan.",False
"<user> Kacau juga ijo minggu ini aja ada bbrp pembunuhan. Makanya pak <user> KSAD ganti ke orang yg kapabel, bukan cuma mantu seseorang",False
"sejauh ini sih ga ada kalian aman. kalo ada maling, perampok dan begal pun lebih baik kami main hakim sendiri. lapor ke kalian juga ga ada guna. so kesimpulannya, kalian ga berguna.",True
"Pungli, penggelapan kendaraan, preman, ormas bermasalah masih banyak tuh pak amanin. Malah kejang-kejang sama bendera 😹😋",True
<user> Dana desa nya dikemanain sih Bukannya untuk pembangunan infrastruktur Jadi malah Pak Anies bersama aksi bersama yang turun tangan,False
<user> HOWD U GET HIM AS AN AVATAR...,False
"Gelut mulu lu juwang minje ngakak, pegang2 bae <link>",True
"<user> Setuju bro, ganti Kapolri bisa jadi langkah awal reformasi kalau performanya mandek. Listyo Sigit warisan Jokowi emang banyak kontroversi pungli &amp; internal, tapi pastiin penggantinya beneran pro-rakyat. Lo punya kandidat? 😊",True
<user> HOREEE ANGSTT KENAPA GAK DI BUAY MAYAT AJA,True
<user> 😔 so sorry for that Shaa.. duh emang kadang driver ojol ada aja ya tingkahnya,True
"<user> <user> <user> Bukan soal agama tapi dalang kerusuhan sampit adalah orang Kristen dayak yang gk suka sama orang Muslims dilantik jadi pejabat daerah, terus mereka pakai issue Sara demi kepentingan politik. Paham kan?",False
"<user> <user> Akun e nonaktif, ketoke playon wonge neng daerah seturan",False
"<user> Lurah,kades nya bangsat itu pasti dana desa d korupsi",True
"Keberanian tak selalu melanggar hukum, tapi sering melampaui rasa takut. Dan itulah yang membuat negara panik. Sebab keberanian menular. Satu suara jujur bisa membangunkan ribuan mulut yang selama ini memilih diam. Di negeri ini, hukum dipuja sebagai simbol keadilan. Tapi apa artinya hukum, jika pasal-pasalnya dipelintir untuk membungkam? Jika kritik dianggap subversif, dan keberanian dikriminalisasi? Dalam logika kekuasaan yang paranoid, pengkritik harus ditangkap, dipenjarakan, dipermalukan. Buku harus disita, dijadikan barang bukti seolah ilmu pengetahuan adalah alat makar. Kita pernah mengalami ini. Kita tahu bentuk wajah otoritarianisme, karena sejarah kita pernah digelapkan olehnya. Kini, bayangannya mulai tampak lagi. SuaraTidakBisaDipenjara BebaskanKawanKami",False
"Welcome to PSS Sassuolo, Capt",False
"<user> <user> Ngonten lama lama, tetep aja itu pungli dan masalah ormas ga beres beres, malah nambah 1 ormas superior dari ketumnya, bales dong blok🤣🤣🤣🤣",True
"<user> Kerusuhan hnya akan Menimbulkan kerugian, ujungnya rakyat juga yg menderita",True
<user> Mannnnnnnn gone. Virgos really can’t be fucked with,True
Jadinya renek pungli nek ndalan nyink.. malah karuan mrei o selawase,False
"Emng sok jagoan aja ngajak gelut meng tetangga😭 kena batunya pincang nanges dipegang, gue yg pusing....:",False
"<user> <user> <user> MEMBAUR KE MASYARAKAT BAWAH SANA, liat sebanyak apa yang WARAS dan mendidik keluarganya buat jauhi JUDOL. Pinjol? Gw ga masalahin. JUDOL TUH OTAK LU KEK BENER AJA",False
<user> Dan nanti setengah dapur MBG di Indonesia adalah milik kepolisian. Skill memasak jangan lupa dimasukkan ke kurikulum pendidikan polisi pak <user> <user> . Jangan lupa ganti pistol kalian dengan irus. Krn sdh gak cocok jadi penegak hukum krn gak tegak2 hukumnya.,False
<user> Ada oknum L &amp; M lg najong,True
"Kapolri terbuka soal insiden demo 28 Agustus, usut kasus tanpa ditutup-tutupi, keluarga korban pun didampingi terus <link>",False
<user> Ujungnya Prabowo Akan Bentuk Tim Reformasi Whoosh,False
"Hari ini.... berbagai Modus2 Pemerasan di setiap Aspek kehidupan masy semakin marak, akibat Penguasanya Lemah krn kesibukanya membangun Pencitraan...👎",False
turut berduka cita untk korban meninggal dunia dan luka luka! stop tawuran antar sporter udh dong jgn ada lagi korban krn sepak bola. alay lu semua!,True
Reformasi Polri Mandek Lagi? rayrangkuti polri,False
"<user> <user> Karena pengalihan isu! Kawal terus isu2 yg berkembang saat ini seperti pembunuhan arya daru, kenaik harga beras, tunjangan gila anggota dpr, pemberian penghargaan pejabat dan lainnya yg tiap hari tiada kejadi tolol dari pemerintah pejabat ataupun legislator",False
"<user> sopir bis banyak ngawur fijalan, begal marak.. jimat tai ah",True
"Mantan Menko Polhukam <user> terima banyak masukan dari purnawirawan Polri untuk Komite Reformasi Polri. Catat 5 masalah krusial: kekerasan, pemerasan, backing kejahatan, nepotisme, &amp; hilangnya barang bukti. ReformasiPolri MahfudMD KomiteReformasi <link>",False
"<user> Mancing keributan mau? Gua yang mancing, lu yang ribut",True
"Masyarakat harus sadar, bandar judi &amp; koruptor selalu punya cara menjatuhkan penegak hukum. Saat PPATK ditekan, itu artinya mereka sedang di jalur yang benar. NiatBaikPPATKbuatRakyat",False
